0.06 0.06 -0.000634 0.000626 0.000891
0.07 0.06 -0.000959 0.000870 0.001295
0.07 0.06 -0.001361 0.001119 0.001762
0.09 0.06 -0.001840 0.001366 0.002292
0.10 0.06 -0.002394 0.001606 0.002883
0.10 0.06 -0.003022 0.001835 0.003535
0.12 0.06 -0.003718 0.002050 0.004246
0.12 0.06 -0.004481 0.002250 0.005014
0.14 0.06 -0.005303 0.002433 0.005835
0.14 0.06 -0.006182 0.002600 0.006706
0.15 0.06 -0.007111 0.002749 0.007624
0.17 0.06 -0.008085 0.002881 0.008583
0.18 0.06 -0.009099 0.002996 0.009579
0.18 0.06 -0.010147 0.003094 0.010608
0.20 0.06 -0.011224 0.003176 0.011665
0.21 0.06 -0.012326 0.003243 0.012745
0.21 0.06 -0.013447 0.003295 0.013844
0.23 0.06 -0.014581 0.003332 0.014957
0.24 0.06 -0.015725 0.003355 0.016079
0.24 0.06 -0.016874 0.003365 0.017207
0.26 0.06 -0.018024 0.003362 0.018334
0.27 0.06 -0.019169 0.003346 0.019459
0.28 0.06 -0.020306 0.003318 0.020575
0.29 0.06 -0.021431 0.003279 0.021680
0.29 0.06 -0.022540 0.003228 0.022770
0.30 0.06 -0.023628 0.003167 0.023839
0.32 0.06 -0.024693 0.003094 0.024886
0.33 0.06 -0.025731 0.003011 0.025906
0.34 0.06 -0.026737 0.002918 0.026896
0.35 0.06 -0.027709 0.002814 0.027851
0.35 0.06 -0.028642 0.002699 0.028769
0.36 0.06 -0.029534 0.002575 0.029646
0.38 0.06 -0.030381 0.002440 0.030479
0.39 0.06 -0.031180 0.002296 0.031264
0.40 0.06 -0.031927 0.002142 0.031998
0.41 0.06 -0.032619 0.001978 0.032678
0.42 0.06 -0.033252 0.001804 0.033301
0.42 0.06 -0.033825 0.001622 0.033864
0.43 0.06 -0.034334 0.001430 0.034364
0.45 0.06 -0.034776 0.001230 0.034798
0.46 0.06 -0.035148 0.001022 0.035163
0.47 0.06 -0.035449 0.000807 0.035458
0.48 0.06 -0.035675 0.000584 0.035680
0.48 0.06 -0.035825 0.000356 0.035827
0.49 0.06 -0.035898 0.000122 0.035898
0.51 0.06 -0.035890 -0.000116 0.035891
0.52 0.06 -0.035803 -0.000357 0.035805
0.53 0.06 -0.035634 -0.000601 0.035639
0.54 0.06 -0.035383 -0.000847 0.035393
0.55 0.06 -0.035050 -0.001092 0.035067
0.56 0.06 -0.034636 -0.001336 0.034661
0.57 0.06 -0.034140 -0.001577 0.034177
0.58 0.06 -0.033566 -0.001815 0.033615
0.58 0.06 -0.032913 -0.002047 0.032976
0.59 0.06 -0.032184 -0.002271 0.032264
0.60 0.06 -0.031382 -0.002488 0.031481
0.61 0.06 -0.030511 -0.002694 0.030629
0.62 0.06 -0.029572 -0.002889 0.029713
0.64 0.06 -0.028571 -0.003070 0.028736
0.65 0.06 -0.027513 -0.003237 0.027703
